seed,obs_num,plan_num,arrival_time,char_time,Spec,Name,dist,luminosity,comp0,Mp
879730070,473,1,823.6713259500069,4.361705057838469,G8V,HIP 78775,14.52,0.46,0.7289322677788393,2.3062273326396667
879730070,506,1,903.2996345882062,2.377235501881127,K7V,HIP 82003,9.81,0.11,0.4719592782326009,2.243579744174932
879730070,519,1,939.699677784365,1.303981929009961,G2.0V,HIP 71683,1.34,1.61,0.5133428163598976,0.5156522437073429
879730070,525,1,955.6839506856173,2.3092369020887453,K7V,HIP 82003,9.81,0.11,0.4719592782326009,2.243579744174932
879730070,541,1,1009.5615999609616,2.730988665303431,K7V,HIP 82003,9.81,0.11,0.4719592782326009,2.243579744174932
879730070,558,1,1064.3123967549,3.7978763466306127,K7V,HIP 82003,9.81,0.11,0.4719592782326009,2.243579744174932
879730070,571,1,1106.2408513181872,3.853165827088343,K5/M0V,HIP 113576,8.22,0.1,0.6383193706379676,1.4403444140494182
879730070,580,1,1138.0237981847704,12.246485311738786,G6/8V,HIP 25544,19.2,0.57,0.6175478605027225,2.1379256447141914
879730070,595,1,1202.259080023864,5.954655153199242,K5/M0V,HIP 113576,8.22,0.1,0.6383193706379676,1.4403444140494182
879730070,603,1,1243.1055976886482,3.3092956229176265,K5/M0V,HIP 113576,8.22,0.1,0.6383193706379676,1.4403444140494182
879730070,609,1,1265.9889901518686,9.057163382632687,G3/5V,HIP 75181,14.81,1.09,0.6817706206725854,2.096167394522386
879730070,610,1,1284.587316917134,2.8620188135973073,K5/M0V,HIP 113576,8.22,0.1,0.6383193706379676,1.4403444140494182
879730070,619,1,1319.680776509348,2.805492540036506,K5/M0V,HIP 113576,8.22,0.1,0.6383193706379676,1.4403444140494182
879730070,627,1,1354.9805824782989,2.975561585110703,K5/M0V,HIP 113576,8.22,0.1,0.6383193706379676,1.4403444140494182
879730070,633,1,1377.1076063704622,4.195590816134737,G5V,HIP 113357,15.61,1.45,0.5350824115412156,1.859063745756475
879730070,668,1,1527.1581316187362,3.6098225562529604,G8.0V,HIP 15510,6.04,0.69,0.7997739273620401,2.127219105121042
879730070,705,1,1703.193491937699,47.03604737738444,G7V,HIP 98677,18.97,0.49,0.559586492653863,1.8685151087922336
